Country,Variable,ModelType,Score_RMSE
Cambodia,V_FertilizerUseKgPerHectare,Cubic,
Cambodia,V_FertilizerUseKgPerHectare,AutoReg1Lags,
Cambodia,V_FertilizerUseKgPerHectare,AutoReg2Lags,
Cambodia,V_FertilizerUseKgPerHectare,AutoReg3Lags,
Cambodia,V_FertilizerUseKgPerHectare,Constant,
Cambodia,V_AgriculturalLandPctOfTotal,Linear,
Cambodia,V_AgriculturalLandPctOfTotal,Quadratic,
Cambodia,V_AgriculturalLandPctOfTotal,Cubic,
Cambodia,V_AgriculturalLandPctOfTotal,AutoReg1Lags,
Cambodia,V_AgriculturalLandPctOfTotal,AutoReg2Lags,
Cambodia,V_AgriculturalLandPctOfTotal,AutoReg3Lags,
Cambodia,V_AgriculturalLandPctOfTotal,Constant,
Cambodia,V_ForestAreaPctOfTotal,Linear,
Cambodia,V_ForestAreaPctOfTotal,Quadratic,
Cambodia,V_ForestAreaPctOfTotal,Cubic,
Cambodia,V_ForestAreaPctOfTotal,AutoReg1Lags,
Cambodia,V_ForestAreaPctOfTotal,AutoReg2Lags,
Cambodia,V_ForestAreaPctOfTotal,AutoReg3Lags,
Cambodia,V_ForestAreaPctOfTotal,Constant,
Cambodia,H_AirPollutionMeanExpPctOfPop,Linear,
Cambodia,H_AirPollutionMeanExpPctOfPop,Quadratic,
Cambodia,H_AirPollutionMeanExpPctOfPop,Cubic,
Cambodia,H_AirPollutionMeanExpPctOfPop,AutoReg1Lags,
Cambodia,H_AirPollutionMeanExpPctOfPop,AutoReg2Lags,
Cambodia,H_AirPollutionMeanExpPctOfPop,AutoReg3Lags,
Cambodia,H_AirPollutionMeanExpPctOfPop,Constant,
Cambodia,H_TotalSuicideRate,Linear,
Cambodia,H_TotalSuicideRate,Quadratic,
Cambodia,H_TotalSuicideRate,Cubic,
Cambodia,H_TotalSuicideRate,AutoReg1Lags,
Cambodia,H_TotalSuicideRate,AutoReg2Lags,
Cambodia,H_TotalSuicideRate,AutoReg3Lags,
Cambodia,H_TotalSuicideRate,Constant,
Cameroon,E_GDPPerCapitaConstant,Linear,
Cameroon,E_GDPPerCapitaConstant,Quadratic,
Cameroon,E_GDPPerCapitaConstant,Cubic,
Cameroon,E_GDPPerCapitaConstant,AutoReg1Lags,
Cameroon,E_GDPPerCapitaConstant,AutoReg2Lags,
Cameroon,E_GDPPerCapitaConstant,AutoReg3Lags,
Cameroon,E_GDPPerCapitaConstant,Constant,
Cameroon,E_PovertyGap685Headcount,Linear,
Cameroon,E_PovertyGap685Headcount,Quadratic,
Cameroon,E_PovertyGap685Headcount,Cubic,
Cameroon,E_PovertyGap685Headcount,AutoReg1Lags,
Cameroon,E_PovertyGap685Headcount,AutoReg2Lags,
Cameroon,E_PovertyGap685Headcount,AutoReg3Lags,
Cameroon,E_PovertyGap685Headcount,Constant,
Cameroon,E_HealthExpenditurePerCapita,Linear,
Cameroon,E_HealthExpenditurePerCapita,Quadratic,
Cameroon,E_HealthExpenditurePerCapita,Cubic,
Cameroon,E_HealthExpenditurePerCapita,AutoReg1Lags,
Cameroon,E_HealthExpenditurePerCapita,AutoReg2Lags,
Cameroon,E_HealthExpenditurePerCapita,AutoReg3Lags,
Cameroon,E_HealthExpenditurePerCapita,Constant,
Cameroon,E_ExportsPctOfGDP,Linear,
Cameroon,E_ExportsPctOfGDP,Quadratic,
Cameroon,E_ExportsPctOfGDP,Cubic,
Cameroon,E_ExportsPctOfGDP,AutoReg1Lags,
Cameroon,E_ExportsPctOfGDP,AutoReg2Lags,
Cameroon,E_ExportsPctOfGDP,AutoReg3Lags,
Cameroon,E_ExportsPctOfGDP,Constant,
Cameroon,E_GiniIndex,Linear,
Cameroon,E_GiniIndex,Quadratic,
Cameroon,E_GiniIndex,Cubic,
Cameroon,E_GiniIndex,AutoReg1Lags,
Cameroon,E_GiniIndex,AutoReg2Lags,
Cameroon,E_GiniIndex,AutoReg3Lags,
Cameroon,E_GiniIndex,Constant,
Cameroon,E_EducationExpenditurePctOfGDP,Linear,
Cameroon,E_EducationExpenditurePctOfGDP,Quadratic,
Cameroon,E_EducationExpenditurePctOfGDP,Cubic,
Cameroon,E_EducationExpenditurePctOfGDP,AutoReg1Lags,
Cameroon,E_EducationExpenditurePctOfGDP,AutoReg2Lags,
Cameroon,E_EducationExpenditurePctOfGDP,AutoReg3Lags,
Cameroon,E_EducationExpenditurePctOfGDP,Constant,
Cameroon,E_LaborTaxPctOfProfits,Linear,
Cameroon,E_LaborTaxPctOfProfits,Quadratic,
Cameroon,E_LaborTaxPctOfProfits,Cubic,
Cameroon,E_LaborTaxPctOfProfits,AutoReg1Lags,
Cameroon,E_LaborTaxPctOfProfits,AutoReg2Lags,
Cameroon,E_LaborTaxPctOfProfits,AutoReg3Lags,
Cameroon,E_LaborTaxPctOfProfits,Constant,
Cameroon,E_ConsumerPriceInflation,Linear,
Cameroon,E_ConsumerPriceInflation,Quadratic,
Cameroon,E_ConsumerPriceInflation,Cubic,
Cameroon,E_ConsumerPriceInflation,AutoReg1Lags,
Cameroon,E_ConsumerPriceInflation,AutoReg2Lags,
Cameroon,E_ConsumerPriceInflation,AutoReg3Lags,
Cameroon,E_ConsumerPriceInflation,Constant,
Cameroon,E_FemaleUnemployment,Linear,
Cameroon,E_FemaleUnemployment,Quadratic,
Cameroon,E_FemaleUnemployment,Cubic,
Cameroon,E_FemaleUnemployment,AutoReg1Lags,
Cameroon,E_FemaleUnemployment,AutoReg2Lags,
Cameroon,E_FemaleUnemployment,AutoReg3Lags,
Cameroon,E_FemaleUnemployment,Constant,
Cameroon,E_ImportsPctOfGDP,Linear,
Cameroon,E_ImportsPctOfGDP,Quadratic,
Cameroon,E_ImportsPctOfGDP,Cubic,
Cameroon,E_ImportsPctOfGDP,AutoReg1Lags,
Cameroon,E_ImportsPctOfGDP,AutoReg2Lags,
Cameroon,E_ImportsPctOfGDP,AutoReg3Lags,
Cameroon,E_ImportsPctOfGDP,Constant,
Cameroon,P_GovernmentEffectiveness,Linear,
Cameroon,P_GovernmentEffectiveness,Quadratic,
Cameroon,P_GovernmentEffectiveness,Cubic,
Cameroon,P_GovernmentEffectiveness,AutoReg1Lags,
Cameroon,P_GovernmentEffectiveness,AutoReg2Lags,
Cameroon,P_GovernmentEffectiveness,AutoReg3Lags,
Cameroon,P_GovernmentEffectiveness,Constant,
Cameroon,P_ControlOfCorruption,Linear,
Cameroon,P_ControlOfCorruption,Quadratic,
Cameroon,P_ControlOfCorruption,Cubic,
Cameroon,P_ControlOfCorruption,AutoReg1Lags,
Cameroon,P_ControlOfCorruption,AutoReg2Lags,
Cameroon,P_ControlOfCorruption,AutoReg3Lags,
Cameroon,P_ControlOfCorruption,Constant,
Cameroon,P_RuleOfLaw,Linear,
Cameroon,P_RuleOfLaw,Quadratic,
Cameroon,P_RuleOfLaw,Cubic,
Cameroon,P_RuleOfLaw,AutoReg1Lags,
Cameroon,P_RuleOfLaw,AutoReg2Lags,
Cameroon,P_RuleOfLaw,AutoReg3Lags,
Cameroon,P_RuleOfLaw,Constant,
Cameroon,P_CleanElectionsIndex,Linear,
Cameroon,P_CleanElectionsIndex,Quadratic,
Cameroon,P_CleanElectionsIndex,Cubic,
Cameroon,P_CleanElectionsIndex,AutoReg1Lags,
Cameroon,P_CleanElectionsIndex,AutoReg2Lags,
Cameroon,P_CleanElectionsIndex,AutoReg3Lags,
Cameroon,P_CleanElectionsIndex,Constant,
Cameroon,S_AccessToCleanFuelsPctOfTotal,Linear,
Cameroon,S_AccessToCleanFuelsPctOfTotal,Quadratic,
Cameroon,S_AccessToCleanFuelsPctOfTotal,Cubic,
Cameroon,S_AccessToCleanFuelsPctOfTotal,AutoReg1Lags,
Cameroon,S_AccessToCleanFuelsPctOfTotal,AutoReg2Lags,
Cameroon,S_AccessToCleanFuelsPctOfTotal,AutoReg3Lags,
Cameroon,S_AccessToCleanFuelsPctOfTotal,Constant,
Cameroon,S_UrbanPopPctOfTotal,Linear,
Cameroon,S_UrbanPopPctOfTotal,Quadratic,
Cameroon,S_UrbanPopPctOfTotal,Cubic,
Cameroon,S_UrbanPopPctOfTotal,AutoReg1Lags,
Cameroon,S_UrbanPopPctOfTotal,AutoReg2Lags,
Cameroon,S_UrbanPopPctOfTotal,AutoReg3Lags,
Cameroon,S_UrbanPopPctOfTotal,Constant,
Cameroon,S_AccessToElectricityPctOfTotal,Linear,
Cameroon,S_AccessToElectricityPctOfTotal,Quadratic,
Cameroon,S_AccessToElectricityPctOfTotal,Cubic,
Cameroon,S_AccessToElectricityPctOfTotal,AutoReg1Lags,
Cameroon,S_AccessToElectricityPctOfTotal,AutoReg2Lags,
Cameroon,S_AccessToElectricityPctOfTotal,AutoReg3Lags,
Cameroon,S_AccessToElectricityPctOfTotal,Constant,
Cameroon,S_UpperSecEduPctOfTotal,Linear,
Cameroon,S_UpperSecEduPctOfTotal,Quadratic,
Cameroon,S_UpperSecEduPctOfTotal,Cubic,
Cameroon,S_UpperSecEduPctOfTotal,AutoReg1Lags,
Cameroon,S_UpperSecEduPctOfTotal,AutoReg2Lags,
Cameroon,S_UpperSecEduPctOfTotal,AutoReg3Lags,
Cameroon,S_UpperSecEduPctOfTotal,Constant,
Cameroon,S_CompulsoryEducationYears,Linear,
Cameroon,S_CompulsoryEducationYears,Quadratic,
Cameroon,S_CompulsoryEducationYears,Cubic,
Cameroon,S_CompulsoryEducationYears,AutoReg1Lags,
Cameroon,S_CompulsoryEducationYears,AutoReg2Lags,
Cameroon,S_CompulsoryEducationYears,AutoReg3Lags,
Cameroon,S_CompulsoryEducationYears,Constant,
Cameroon,S_LaborParticipRateFemale,Linear,
Cameroon,S_LaborParticipRateFemale,Quadratic,
Cameroon,S_LaborParticipRateFemale,Cubic,
Cameroon,S_LaborParticipRateFemale,AutoReg1Lags,
Cameroon,S_LaborParticipRateFemale,AutoReg2Lags,
Cameroon,S_LaborParticipRateFemale,AutoReg3Lags,
Cameroon,S_LaborParticipRateFemale,Constant,
Cameroon,S_PopulationAged14OrLess,Linear,
Cameroon,S_PopulationAged14OrLess,Quadratic,
Cameroon,S_PopulationAged14OrLess,Cubic,
Cameroon,S_PopulationAged14OrLess,AutoReg1Lags,
Cameroon,S_PopulationAged14OrLess,AutoReg2Lags,
Cameroon,S_PopulationAged14OrLess,AutoReg3Lags,
Cameroon,S_PopulationAged14OrLess,Constant,
Cameroon,V_CO2PerCapita,Linear,
Cameroon,V_CO2PerCapita,Quadratic,
Cameroon,V_CO2PerCapita,Cubic,
Cameroon,V_CO2PerCapita,AutoReg1Lags,
Cameroon,V_CO2PerCapita,AutoReg2Lags,
Cameroon,V_CO2PerCapita,AutoReg3Lags,
Cameroon,V_CO2PerCapita,Constant,
Cameroon,V_FertilizerUseKgPerHectare,Linear,
Cameroon,V_FertilizerUseKgPerHectare,Quadratic,
Cameroon,V_FertilizerUseKgPerHectare,Cubic,
Cameroon,V_FertilizerUseKgPerHectare,AutoReg1Lags,
Cameroon,V_FertilizerUseKgPerHectare,AutoReg2Lags,
Cameroon,V_FertilizerUseKgPerHectare,AutoReg3Lags,
Cameroon,V_FertilizerUseKgPerHectare,Constant,
Cameroon,V_AgriculturalLandPctOfTotal,Linear,
Cameroon,V_AgriculturalLandPctOfTotal,Quadratic,
Cameroon,V_AgriculturalLandPctOfTotal,Cubic,
Cameroon,V_AgriculturalLandPctOfTotal,AutoReg1Lags,
Cameroon,V_AgriculturalLandPctOfTotal,AutoReg2Lags,
Cameroon,V_AgriculturalLandPctOfTotal,AutoReg3Lags,
Cameroon,V_AgriculturalLandPctOfTotal,Constant,
Cameroon,V_ForestAreaPctOfTotal,Linear,
Cameroon,V_ForestAreaPctOfTotal,Quadratic,
Cameroon,V_ForestAreaPctOfTotal,Cubic,
Cameroon,V_ForestAreaPctOfTotal,AutoReg1Lags,
Cameroon,V_ForestAreaPctOfTotal,AutoReg2Lags,
Cameroon,V_ForestAreaPctOfTotal,AutoReg3Lags,
Cameroon,V_ForestAreaPctOfTotal,Constant,
Cameroon,H_AirPollutionMeanExpPctOfPop,Linear,
Cameroon,H_AirPollutionMeanExpPctOfPop,Quadratic,
Cameroon,H_AirPollutionMeanExpPctOfPop,Cubic,
Cameroon,H_AirPollutionMeanExpPctOfPop,AutoReg1Lags,
Cameroon,H_AirPollutionMeanExpPctOfPop,AutoReg2Lags,
Cameroon,H_AirPollutionMeanExpPctOfPop,AutoReg3Lags,
Cameroon,H_AirPollutionMeanExpPctOfPop,Constant,
Cameroon,H_TotalSuicideRate,Linear,
Cameroon,H_TotalSuicideRate,Quadratic,
Cameroon,H_TotalSuicideRate,Cubic,
Cameroon,H_TotalSuicideRate,AutoReg1Lags,
Cameroon,H_TotalSuicideRate,AutoReg2Lags,
Cameroon,H_TotalSuicideRate,AutoReg3Lags,
Cameroon,H_TotalSuicideRate,Constant,
Canada,E_GDPPerCapitaConstant,Linear,
Canada,E_GDPPerCapitaConstant,Quadratic,
Canada,E_GDPPerCapitaConstant,Cubic,
Canada,E_GDPPerCapitaConstant,AutoReg1Lags,
Canada,E_GDPPerCapitaConstant,AutoReg2Lags,
Canada,E_GDPPerCapitaConstant,AutoReg3Lags,
Canada,E_GDPPerCapitaConstant,Constant,
Canada,E_PovertyGap685Headcount,Linear,
Canada,E_PovertyGap685Headcount,Quadratic,
Canada,E_PovertyGap685Headcount,Cubic,
Canada,E_PovertyGap685Headcount,AutoReg1Lags,
Canada,E_PovertyGap685Headcount,AutoReg2Lags,
Canada,E_PovertyGap685Headcount,AutoReg3Lags,
Canada,E_PovertyGap685Headcount,Constant,
Canada,E_HealthExpenditurePerCapita,Linear,
Canada,E_HealthExpenditurePerCapita,Quadratic,
Canada,E_HealthExpenditurePerCapita,Cubic,
Canada,E_HealthExpenditurePerCapita,AutoReg1Lags,
Canada,E_HealthExpenditurePerCapita,AutoReg2Lags,
Canada,E_HealthExpenditurePerCapita,AutoReg3Lags,
Canada,E_HealthExpenditurePerCapita,Constant,
Canada,E_ExportsPctOfGDP,Linear,
Canada,E_ExportsPctOfGDP,Quadratic,
Canada,E_ExportsPctOfGDP,Cubic,
Canada,E_ExportsPctOfGDP,AutoReg1Lags,
Canada,E_ExportsPctOfGDP,AutoReg2Lags,
Canada,E_ExportsPctOfGDP,AutoReg3Lags,
Canada,E_ExportsPctOfGDP,Constant,
Canada,E_GiniIndex,Linear,
Canada,E_GiniIndex,Quadratic,
Canada,E_GiniIndex,Cubic,
Canada,E_GiniIndex,AutoReg1Lags,
Canada,E_GiniIndex,AutoReg2Lags,
Canada,E_GiniIndex,AutoReg3Lags,
Canada,E_GiniIndex,Constant,
Canada,E_EducationExpenditurePctOfGDP,Linear,
Canada,E_EducationExpenditurePctOfGDP,Quadratic,
Canada,E_EducationExpenditurePctOfGDP,Cubic,
Canada,E_EducationExpenditurePctOfGDP,AutoReg1Lags,
Canada,E_EducationExpenditurePctOfGDP,AutoReg2Lags,
Canada,E_EducationExpenditurePctOfGDP,AutoReg3Lags,
Canada,E_EducationExpenditurePctOfGDP,Constant,
Canada,E_LaborTaxPctOfProfits,Linear,
Canada,E_LaborTaxPctOfProfits,Quadratic,
Canada,E_LaborTaxPctOfProfits,Cubic,
Canada,E_LaborTaxPctOfProfits,AutoReg1Lags,
Canada,E_LaborTaxPctOfProfits,AutoReg2Lags,
Canada,E_LaborTaxPctOfProfits,AutoReg3Lags,
Canada,E_LaborTaxPctOfProfits,Constant,
Canada,E_ConsumerPriceInflation,Linear,
Canada,E_ConsumerPriceInflation,Quadratic,
Canada,E_ConsumerPriceInflation,Cubic,
Canada,E_ConsumerPriceInflation,AutoReg1Lags,
Canada,E_ConsumerPriceInflation,AutoReg2Lags,
Canada,E_ConsumerPriceInflation,AutoReg3Lags,
Canada,E_ConsumerPriceInflation,Constant,
Canada,E_FemaleUnemployment,Linear,
Canada,E_FemaleUnemployment,Quadratic,
Canada,E_FemaleUnemployment,Cubic,
Canada,E_FemaleUnemployment,AutoReg1Lags,
Canada,E_FemaleUnemployment,AutoReg2Lags,
Canada,E_FemaleUnemployment,AutoReg3Lags,
Canada,E_FemaleUnemployment,Constant,
Canada,E_ImportsPctOfGDP,Linear,
Canada,E_ImportsPctOfGDP,Quadratic,
Canada,E_ImportsPctOfGDP,Cubic,
Canada,E_ImportsPctOfGDP,AutoReg1Lags,
Canada,E_ImportsPctOfGDP,AutoReg2Lags,
Canada,E_ImportsPctOfGDP,AutoReg3Lags,
Canada,E_ImportsPctOfGDP,Constant,
Canada,P_GovernmentEffectiveness,Linear,
Canada,P_GovernmentEffectiveness,Quadratic,
Canada,P_GovernmentEffectiveness,Cubic,
Canada,P_GovernmentEffectiveness,AutoReg1Lags,
Canada,P_GovernmentEffectiveness,AutoReg2Lags,
Canada,P_GovernmentEffectiveness,AutoReg3Lags,
Canada,P_GovernmentEffectiveness,Constant,
Canada,P_ControlOfCorruption,Linear,
Canada,P_ControlOfCorruption,Quadratic,
Canada,P_ControlOfCorruption,Cubic,
Canada,P_ControlOfCorruption,AutoReg1Lags,
Canada,P_ControlOfCorruption,AutoReg2Lags,
Canada,P_ControlOfCorruption,AutoReg3Lags,
Canada,P_ControlOfCorruption,Constant,
Canada,P_RuleOfLaw,Linear,
Canada,P_RuleOfLaw,Quadratic,
Canada,P_RuleOfLaw,Cubic,
Canada,P_RuleOfLaw,AutoReg1Lags,
Canada,P_RuleOfLaw,AutoReg2Lags,
Canada,P_RuleOfLaw,AutoReg3Lags,
Canada,P_RuleOfLaw,Constant,
Canada,P_CleanElectionsIndex,Linear,
Canada,P_CleanElectionsIndex,Quadratic,
Canada,P_CleanElectionsIndex,Cubic,
Canada,P_CleanElectionsIndex,AutoReg1Lags,
Canada,P_CleanElectionsIndex,AutoReg2Lags,
Canada,P_CleanElectionsIndex,AutoReg3Lags,
Canada,P_CleanElectionsIndex,Constant,
Canada,S_AccessToCleanFuelsPctOfTotal,Linear,
Canada,S_AccessToCleanFuelsPctOfTotal,Quadratic,
Canada,S_AccessToCleanFuelsPctOfTotal,Cubic,
Canada,S_AccessToCleanFuelsPctOfTotal,AutoReg1Lags,
Canada,S_AccessToCleanFuelsPctOfTotal,AutoReg2Lags,
Canada,S_AccessToCleanFuelsPctOfTotal,AutoReg3Lags,
Canada,S_AccessToCleanFuelsPctOfTotal,Constant,
Canada,S_UrbanPopPctOfTotal,Linear,
Canada,S_UrbanPopPctOfTotal,Quadratic,
Canada,S_UrbanPopPctOfTotal,Cubic,
Canada,S_UrbanPopPctOfTotal,AutoReg1Lags,
Canada,S_UrbanPopPctOfTotal,AutoReg2Lags,
Canada,S_UrbanPopPctOfTotal,AutoReg3Lags,
Canada,S_UrbanPopPctOfTotal,Constant,
Canada,S_AccessToElectricityPctOfTotal,Linear,
Canada,S_AccessToElectricityPctOfTotal,Quadratic,
Canada,S_AccessToElectricityPctOfTotal,Cubic,
Canada,S_AccessToElectricityPctOfTotal,AutoReg1Lags,
Canada,S_AccessToElectricityPctOfTotal,AutoReg2Lags,
Canada,S_AccessToElectricityPctOfTotal,AutoReg3Lags,
Canada,S_AccessToElectricityPctOfTotal,Constant,
Canada,S_UpperSecEduPctOfTotal,Linear,
Canada,S_UpperSecEduPctOfTotal,Quadratic,
Canada,S_UpperSecEduPctOfTotal,Cubic,
Canada,S_UpperSecEduPctOfTotal,AutoReg1Lags,
Canada,S_UpperSecEduPctOfTotal,AutoReg2Lags,
Canada,S_UpperSecEduPctOfTotal,AutoReg3Lags,
Canada,S_UpperSecEduPctOfTotal,Constant,
Canada,S_CompulsoryEducationYears,Linear,
Canada,S_CompulsoryEducationYears,Quadratic,
Canada,S_CompulsoryEducationYears,Cubic,
Canada,S_CompulsoryEducationYears,AutoReg1Lags,
Canada,S_CompulsoryEducationYears,AutoReg2Lags,
Canada,S_CompulsoryEducationYears,AutoReg3Lags,
Canada,S_CompulsoryEducationYears,Constant,
Canada,S_LaborParticipRateFemale,Linear,
Canada,S_LaborParticipRateFemale,Quadratic,
Canada,S_LaborParticipRateFemale,Cubic,
Canada,S_LaborParticipRateFemale,AutoReg1Lags,
Canada,S_LaborParticipRateFemale,AutoReg2Lags,
Canada,S_LaborParticipRateFemale,AutoReg3Lags,
Canada,S_LaborParticipRateFemale,Constant,
Canada,S_PopulationAged14OrLess,Linear,
Canada,S_PopulationAged14OrLess,Quadratic,
Canada,S_PopulationAged14OrLess,Cubic,
Canada,S_PopulationAged14OrLess,AutoReg1Lags,
Canada,S_PopulationAged14OrLess,AutoReg2Lags,
Canada,S_PopulationAged14OrLess,AutoReg3Lags,
Canada,S_PopulationAged14OrLess,Constant,
Canada,V_CO2PerCapita,Linear,
Canada,V_CO2PerCapita,Quadratic,
Canada,V_CO2PerCapita,Cubic,
Canada,V_CO2PerCapita,AutoReg1Lags,
Canada,V_CO2PerCapita,AutoReg2Lags,
Canada,V_CO2PerCapita,AutoReg3Lags,
Canada,V_CO2PerCapita,Constant,
Canada,V_FertilizerUseKgPerHectare,Linear,
Canada,V_FertilizerUseKgPerHectare,Quadratic,
Canada,V_FertilizerUseKgPerHectare,Cubic,
Canada,V_FertilizerUseKgPerHectare,AutoReg1Lags,
Canada,V_FertilizerUseKgPerHectare,AutoReg2Lags,
Canada,V_FertilizerUseKgPerHectare,AutoReg3Lags,
Canada,V_FertilizerUseKgPerHectare,Constant,
Canada,V_AgriculturalLandPctOfTotal,Linear,
Canada,V_AgriculturalLandPctOfTotal,Quadratic,
Canada,V_AgriculturalLandPctOfTotal,Cubic,
Canada,V_AgriculturalLandPctOfTotal,AutoReg1Lags,
Canada,V_AgriculturalLandPctOfTotal,AutoReg2Lags,
Canada,V_AgriculturalLandPctOfTotal,AutoReg3Lags,
Canada,V_AgriculturalLandPctOfTotal,Constant,
Canada,V_ForestAreaPctOfTotal,Linear,
Canada,V_ForestAreaPctOfTotal,Quadratic,
Canada,V_ForestAreaPctOfTotal,Cubic,
Canada,V_ForestAreaPctOfTotal,AutoReg1Lags,
Canada,V_ForestAreaPctOfTotal,AutoReg2Lags,
Canada,V_ForestAreaPctOfTotal,AutoReg3Lags,
Canada,V_ForestAreaPctOfTotal,Constant,
Canada,H_AirPollutionMeanExpPctOfPop,Linear,
Canada,H_AirPollutionMeanExpPctOfPop,Quadratic,
Canada,H_AirPollutionMeanExpPctOfPop,Cubic,
Canada,H_AirPollutionMeanExpPctOfPop,AutoReg1Lags,
Canada,H_AirPollutionMeanExpPctOfPop,AutoReg2Lags,
Canada,H_AirPollutionMeanExpPctOfPop,AutoReg3Lags,
Canada,H_AirPollutionMeanExpPctOfPop,Constant,
Canada,H_TotalSuicideRate,Linear,
Canada,H_TotalSuicideRate,Quadratic,
Canada,H_TotalSuicideRate,Cubic,
Canada,H_TotalSuicideRate,AutoReg1Lags,
Canada,H_TotalSuicideRate,AutoReg2Lags,
Canada,H_TotalSuicideRate,AutoReg3Lags,
Canada,H_TotalSuicideRate,Constant,
Central African Republic,E_GDPPerCapitaConstant,Linear,
Central African Republic,E_GDPPerCapitaConstant,Quadratic,
Central African Republic,E_GDPPerCapitaConstant,Cubic,
Central African Republic,E_GDPPerCapitaConstant,AutoReg1Lags,
Central African Republic,E_GDPPerCapitaConstant,AutoReg2Lags,
Central African Republic,E_GDPPerCapitaConstant,AutoReg3Lags,
Central African Republic,E_GDPPerCapitaConstant,Constant,
Central African Republic,E_PovertyGap685Headcount,Linear,
Central African Republic,E_PovertyGap685Headcount,Quadratic,
Central African Republic,E_PovertyGap685Headcount,Cubic,
Central African Republic,E_PovertyGap685Headcount,AutoReg1Lags,
Central African Republic,E_PovertyGap685Headcount,AutoReg2Lags,
Central African Republic,E_PovertyGap685Headcount,AutoReg3Lags,
Central African Republic,E_PovertyGap685Headcount,Constant,
Central African Republic,E_HealthExpenditurePerCapita,Linear,
Central African Republic,E_HealthExpenditurePerCapita,Quadratic,
Central African Republic,E_HealthExpenditurePerCapita,Cubic,
Central African Republic,E_HealthExpenditurePerCapita,AutoReg1Lags,
Central African Republic,E_HealthExpenditurePerCapita,AutoReg2Lags,
Central African Republic,E_HealthExpenditurePerCapita,AutoReg3Lags,
Central African Republic,E_HealthExpenditurePerCapita,Constant,
Central African Republic,E_ExportsPctOfGDP,Linear,
Central African Republic,E_ExportsPctOfGDP,Quadratic,
Central African Republic,E_ExportsPctOfGDP,Cubic,
Central African Republic,E_ExportsPctOfGDP,AutoReg1Lags,
Central African Republic,E_ExportsPctOfGDP,AutoReg2Lags,
Central African Republic,E_ExportsPctOfGDP,AutoReg3Lags,
Central African Republic,E_ExportsPctOfGDP,Constant,
Central African Republic,E_GiniIndex,Linear,
Central African Republic,E_GiniIndex,Quadratic,
Central African Republic,E_GiniIndex,Cubic,
Central African Republic,E_GiniIndex,AutoReg1Lags,
Central African Republic,E_GiniIndex,AutoReg2Lags,
Central African Republic,E_GiniIndex,AutoReg3Lags,
Central African Republic,E_GiniIndex,Constant,
Central African Republic,E_EducationExpenditurePctOfGDP,Linear,
Central African Republic,E_EducationExpenditurePctOfGDP,Quadratic,
Central African Republic,E_EducationExpenditurePctOfGDP,Cubic,
Central African Republic,E_EducationExpenditurePctOfGDP,AutoReg1Lags,
Central African Republic,E_EducationExpenditurePctOfGDP,AutoReg2Lags,
Central African Republic,E_EducationExpenditurePctOfGDP,AutoReg3Lags,
Central African Republic,E_EducationExpenditurePctOfGDP,Constant,
Central African Republic,E_LaborTaxPctOfProfits,Linear,
Central African Republic,E_LaborTaxPctOfProfits,Quadratic,
Central African Republic,E_LaborTaxPctOfProfits,Cubic,
Central African Republic,E_LaborTaxPctOfProfits,AutoReg1Lags,
Central African Republic,E_LaborTaxPctOfProfits,AutoReg2Lags,
Central African Republic,E_LaborTaxPctOfProfits,AutoReg3Lags,
Central African Republic,E_LaborTaxPctOfProfits,Constant,
Central African Republic,E_ConsumerPriceInflation,Linear,
Central African Republic,E_ConsumerPriceInflation,Quadratic,
Central African Republic,E_ConsumerPriceInflation,Cubic,
Central African Republic,E_ConsumerPriceInflation,AutoReg1Lags,
Central African Republic,E_ConsumerPriceInflation,AutoReg2Lags,
Central African Republic,E_ConsumerPriceInflation,AutoReg3Lags,
Central African Republic,E_ConsumerPriceInflation,Constant,
Central African Republic,E_FemaleUnemployment,Linear,
Central African Republic,E_FemaleUnemployment,Quadratic,
Central African Republic,E_FemaleUnemployment,Cubic,
Central African Republic,E_FemaleUnemployment,AutoReg1Lags,
Central African Republic,E_FemaleUnemployment,AutoReg2Lags,
Central African Republic,E_FemaleUnemployment,AutoReg3Lags,
Central African Republic,E_FemaleUnemployment,Constant,
Central African Republic,E_ImportsPctOfGDP,Linear,
Central African Republic,E_ImportsPctOfGDP,Quadratic,
Central African Republic,E_ImportsPctOfGDP,Cubic,
Central African Republic,E_ImportsPctOfGDP,AutoReg1Lags,
Central African Republic,E_ImportsPctOfGDP,AutoReg2Lags,
Central African Republic,E_ImportsPctOfGDP,AutoReg3Lags,
Central African Republic,E_ImportsPctOfGDP,Constant,
Central African Republic,P_GovernmentEffectiveness,Linear,
Central African Republic,P_GovernmentEffectiveness,Quadratic,
Central African Republic,P_GovernmentEffectiveness,Cubic,
Central African Republic,P_GovernmentEffectiveness,AutoReg1Lags,
Central African Republic,P_GovernmentEffectiveness,AutoReg2Lags,
Central African Republic,P_GovernmentEffectiveness,AutoReg3Lags,
Central African Republic,P_GovernmentEffectiveness,Constant,
Central African Republic,P_ControlOfCorruption,Linear,
Central African Republic,P_ControlOfCorruption,Quadratic,
Central African Republic,P_ControlOfCorruption,Cubic,
Central African Republic,P_ControlOfCorruption,AutoReg1Lags,
Central African Republic,P_ControlOfCorruption,AutoReg2Lags,
Central African Republic,P_ControlOfCorruption,AutoReg3Lags,
Central African Republic,P_ControlOfCorruption,Constant,
